지역,이름,주소,위도,경도
수원시,동네작은카페,"경기도 수원시 팔달구 동말로67번길 26, 1층 (화서동)",37.28006508,127.0016412
수원시,카페레이,"경기도 수원시 팔달구 아주로 7, 4층 (우만동)",37.27553872,127.0437781
수원시,퐁치커피 수원인계점,"경기도 수원시 팔달구 권선로741번길 21, 101호 (인계동, 인계지음)",37.25879158,127.0324215
수원시,가배,경기도 수원시 장안구 수성로 356,37.29296653,127.0108978
수원시,포스쥴라이,경기도 수원시 팔달구 경수대로 563 (인계동),37.27625025,127.0298094
수원시,엠케이,"경기도 수원시 영통구 청명남로 39 (영통동,(3층) 306호, 307호)",37.25322162,127.0756783
수원시,센스,"경기도 수원시 장안구 파장로76번길 23, A동 (파장동)",37.30708919,126.9932591
수원시,시올,"경기도 수원시 팔달구 효원로 303 (인계동, 삼호타워104-1호)",37.26131724,127.0351576
수원시,제이브라운수원점,"경기도 수원시 권선구 경수대로 270, 1009~1016호 (권선동, 패션아일랜드 5층)",37.25049744,127.0208247
수원시,네꼬야,,,
수원시,어린왕자,경기도 수원시 팔달구 향교로 27-1,37.26869921,127.0039493
수원시,국제수입식당,"경기도 수원시 팔달구 효원로265번길 18 (인계동,1층)",37.26278908,127.0312352
수원시,세상사는이야기,경기도 수원시 장안구 경수대로 918 (조원동),37.30156135,127.0098266
수원시,소풍,경기도 수원시 팔달구 경수대로446번길 48,37.26510576,127.0289878
수원시,렉시,경기도 수원시 권선구 세권로304번길 1-4 (권선동),37.25192298,127.0370195
수원시,히토리,"경기도 수원시 장안구 서부로 2112, 103호 (율전동)",37.29704968,126.9710427
수원시,커피향,,,
수원시,커핀그루나루수원삼성화재점,"경기도 수원시 팔달구 권광로 205, 1층 (인계동)",37.26589702,127.033043
수원시,투더디프런트(수원역점),"경기도 수원시 팔달구 향교로 13-1 (매산로1가,1층)",37.26810783,127.0026448
수원시,카페라이더 수원망포점,"경기도 수원시 영통구 영통로 232, 상가2동 107호 (영통동, 두산.우성.한신아파트)",37.24700701,127.0573567
수원시,키즈카페어린왕자,"경기도 수원시 장안구 경수대로 950 (조원동,아일렛쇼핑타운 426,427,428호)",37.30354376,127.0075006
수원시,잭,경기도 수원시 영통구 매탄로100번길 17,37.25961275,127.0442125
수원시,어클락,"경기도 수원시 영통구 센트럴파크로127번길 116 (이의동, 1층,지하1층)",37.29363155,127.0537328
수원시,열매씨,"경기도 수원시 장안구 일월로82번길 19-4, 1층 (천천동)",37.29054353,126.9775528
수원시,기차여행,경기도 수원시 권선구 경수대로277번길 11,37.25200329,127.0187291
수원시,굿타임,경기도 수원시 팔달구 인계로138번길 36 (인계동),37.26555835,127.0317368
수원시,커피만나다,경기도 수원시 장안구 덕영대로381번길 63-24 (율전동),37.30361243,126.9671715
수원시,카페 7그램,경기도 수원시 팔달구 행궁로 82 (팔달로3가),37.27536313,127.0154672
수원시,올,경기도 수원시 장안구 경수대로 918,37.30156135,127.0098266
수원시,베가스(Vegas),"경기도 수원시 영통구 반달로 32-1 (영통동, 1008-12호 4층)",37.2508056,127.0756017
수원시,커피마녀,"경기도 수원시 장안구 조원로89번길 13 (조원동,가동 3호)",37.30036742,127.0153971
수원시,아베뉴,경기도 수원시 팔달구 향교로 155-1,37.27449925,127.0158224
수원시,다모아,경기도 수원시 팔달구 경수대로565번길 51,37.27568161,127.027354
수원시,카페커스,"경기도 수원시 팔달구 효원로265번길 36 (인계동, 4층)",37.26361094,127.0316361
수원시,레스트,경기도 수원시 장안구 수일로123번길 115 (송죽동),37.31263451,127.006482
수원시,야누스,"경기도 수원시 장안구 정자천로 187 (정자동,205-1호)",37.29656138,126.9954622
수원시,어니언스라이브홀(레스토랑),"경기도 수원시 팔달구 인계로94번길 27-18, 8층 (인계동)",37.26650037,127.0283475
수원시,꽃보다남자,경기도 수원시 장안구 파장천로 4 (파장동),37.30601908,126.9938531
수원시,무크,"경기도 수원시 팔달구 정조로 781, 1층 1004, 1005호 (팔달로2가)",37.27806099,127.0161267
수원시,스카이호프,경기도 수원시 영통구 덕영대로 1535,37.24628241,127.058838
수원시,아지트,경기도 수원시 팔달구 경수대로446번길 60 (인계동),37.26496414,127.0296428
수원시,하나시,경기도 수원시 장안구 경수대로 940,37.30314946,127.0080561
수원시,공감,"경기도 수원시 영통구 덕영대로 1509, 1층 (영통동)",37.24614542,127.0559524
수원시,뜰3 Take-out,"경기도 수원시 팔달구 인계로166번길 15-2, 1층 (인계동)",37.26545592,127.0354818
수원시,틈,"경기도 수원시 영통구 청명남로 50 (영통동,5층)",37.25381195,127.0769154
수원시,헤네시,경기도 수원시 장안구 수성로 305,37.29162874,127.0056603
수원시,온앤오프(on and off),경기도 수원시 권선구 매송고색로721번길 26 (고색동),37.25276234,126.9828318
수원시,첼로,경기도 수원시 장안구 덕영대로497번길 8-15,37.29904779,126.9784982
수원시,이디야,경기도 수원시 팔달구 정조로 797-1 (팔달로2가),37.27926119,127.0164574
수원시,안단테,경기도 수원시 영통구 봉영로1759번길 15,37.26592314,127.0809756
수원시,막창카페,경기도 수원시 영통구 태장로54번길 70,37.23583605,127.0518641
수원시,쏠(SoL),"경기도 수원시 영통구 영일로 16-10 (영통동, 1층일부)",37.24886229,127.0766387
수원시,수호천사,"경기도 수원시 팔달구 갓매산로 47, 2층 (매산로2가)",37.26861289,127.0048634
수원시,공릉동멸치국수,"경기도 수원시 권선구 매실로53번길 7, 1층 (호매실동)",37.26810408,126.9566734
수원시,빈스앤베리즈,"경기도 수원시 팔달구 효원로 282 (인계동, 갤러리아 백화점8층)",37.26097232,127.0322614
수원시,우니코,"경기도 수원시 영통구 센트럴파크로127번길 96 (이의동, 1321-2 1층)",37.29373478,127.0524234
수원시,로스터스 쿨캣,"경기도 수원시 영통구 센트럴파크로127번길 114 (이의동, 1321-9 지하1층전체)",37.2936219,127.0535636
수원시,커피앤호프,"경기도 수원시 장안구 파장로82번길 3, 1층 (파장동)",37.30681263,126.9918278
수원시,먹거리포차,"경기도 수원시 팔달구 수원천로 198, 2층 (매교동)",37.27129709,127.0178658
수원시,바빈스커피 중동점,경기도 수원시 팔달구 중부대로 11 (영동),37.27537391,127.0181066
수원시,메가퀸즈,"경기도 수원시 영통구 태장로54번길 92, 107호 (망포동)",37.23497004,127.0516888
수원시,그대가,경기도 수원시 영통구 삼성로320번길 96,37.26600289,127.0730239
수원시,데이지,경기도 수원시 영통구 청명로77번길 11 (영통동),37.25328605,127.078576
수원시,은초롱(렉스),경기도 수원시 영통구 반달로35번길 19,37.25174521,127.0762053
수원시,커피아리,"경기도 수원시 권선구 탑동로47번길 1, 2층 (탑동)",37.27303165,126.973963
수원시,카페노아,"경기도 수원시 영통구 봉영로1759번길 15 (영통동, 947-9 1층)",37.26592314,127.0809756
수원시,이브,경기도 수원시 장안구 경수대로 935,37.30204923,127.0079278
수원시,붉은못허브팜,"경기도 수원시 영통구 센트럴파크로127번길 83 (이의동, 1층)",37.29404966,127.0522636
수원시,플라비우스,"경기도 수원시 영통구 영일로 8 (영통동,메가플러스4 105호)",37.24841847,127.0760435
수원시,어린왕자영통점,"경기도 수원시 영통구 봉영로 1587 (영통동,다모아프라자 702호)",37.25332675,127.0723287
수원시,베아띠,"경기도 수원시 권선구 평동로 130, 1층 (평동)",37.26123495,126.997367
수원시,얼짱,경기도 수원시 팔달구 향교로 18,37.26800137,127.0030516
수원시,피앙세,경기도 수원시 팔달구 정조로 751-7,37.27512207,127.0160327
수원시,엠,경기도 수원시 팔달구 중부대로143번길 19 (우만동),37.27914375,127.0320926
수원시,은미의찬장,"경기도 수원시 팔달구 정자천로14번길 56, 102호 (화서동, 성보빌딩)",37.28640928,126.9803115
수원시,예솔,경기도 수원시 권선구 덕영대로1145번길 55,37.25372009,127.0175341
수원시,쏠,경기도 수원시 장안구 덕영대로497번길 8-9 (천천동),37.29928105,126.9782484
수원시,뜨락,,,
수원시,향기,"경기도 수원시 팔달구 인계로29번길 43, 1층 (인계동)",37.27196342,127.0209439
수원시,루카917(LUKA917),"경기도 수원시 팔달구 권광로 363, 110호 (우만동, 월드프라자)",37.27933505,127.0371901
수원시,비비킹,"경기도 수원시 영통구 반달로7번길 30 (영통동, 998-2 르네상스시티프라자 405호)",37.25319179,127.0749004
수원시,아바(ABBA),"경기도 수원시 장안구 대평로 80 (정자동,정연메이져 205호)",37.29552587,126.9936075
수원시,등불,"경기도 수원시 팔달구 권광로196번길 56, 2층 (인계동)",37.26400789,127.0363027
수원시,카페(Cafe)만나다,"경기도 수원시 권선구 동수원로145번길 74, 상가1동 106호 (권선동, 수원아이파크시티1단지)",37.24532144,127.0270588
수원시,베스트빈,"경기도 수원시 팔달구 덕영대로 693 (화서동,풍성프라자 201호)",37.28491093,126.990204
수원시,아마스빈버블티 아주대점,"경기도 수원시 팔달구 아주로47번길 7, 1층 (우만동)",37.27906139,127.043317
수원시,카페(cafe)울룰루,경기도 수원시 권선구 삼천병마로1592번길 3 (오목천동),37.24494355,126.9637626
수원시,핑크,경기도 수원시 영통구 매여울로10번길 29,37.27112511,127.0469629
수원시,카페라인,,37.28307375,127.0158384
수원시,가마지기,경기도 수원시 영통구 반달로 26,37.25123571,127.0748889
수원시,발리,경기도 수원시 영통구 청명로 41 (영통동),37.25112057,127.0805163
수원시,종다방,"경기도 수원시 팔달구 정조로810번길 7-16, 지하층 (팔달로1가)",37.28101349,127.0173374
수원시,아띠,경기도 수원시 팔달구 중부대로3번길 8,37.2756503,127.0173604
수원시,정마루,"경기도 수원시 장안구 파장로 38 (파장동,,23 청도주택)",37.30525579,126.9966454
수원시,커피라는두글자,경기도 수원시 팔달구 인계로 91 (인계동),37.26860733,127.0277704
수원시,주식회사설빙수원매탄삼성점,"경기도 수원시 영통구 효원로 397 (매탄동,중앙프라자 2층202호)",37.25905754,127.0451632
수원시,나인,경기도 수원시 영통구 효원로 397,37.25905754,127.0451632
수원시,예원,경기도 수원시 장안구 장안로 297,37.30805503,126.989382
수원시,오즈의마법사,"경기도 수원시 영통구 영통로 195 (망포동, 322-3외12필지 골든스퀘어 601호)",37.24516233,127.0558003
수원시,songs(쏭즈),"경기도 수원시 팔달구 매산로 129-7, 1층 (교동)",37.27229395,127.0143815
수원시,7080 아바,경기도 수원시 권선구 권중로76번길 8,37.25238985,127.0296871
수원시,커피콩,경기도 수원시 팔달구 중부대로 21 (영동),37.27537822,127.0191668
수원시,리치,경기도 수원시 팔달구 행궁로84번길 20,37.27479176,127.0146136
수원시,진달래,경기도 수원시 팔달구 매산로 26,37.26759232,127.0043851
수원시,에이그레이트수원역점,경기도 수원시 팔달구 향교로 34 (매산로2가),37.26862097,127.0046378
수원시,온더로드,"경기도 수원시 영통구 삼성로 172-4 (매탄동, 436-44번지 1층일부)",37.25836483,127.0574143
수원시,휴&락 라운지 경기 아틀리에,"경기도 수원시 팔달구 매산로 37, 2층 (매산로2가)",37.26852512,127.0054279
수원시,커피정류장,"경기도 수원시 영통구 동탄원천로1109번길 37, 101호 (매탄동)",37.26886518,127.0571724
수원시,KOGA(고가),"경기도 수원시 팔달구 화서문로 32, 1층 (신풍동)",37.28485615,127.0114128
수원시,이상엽생고기엔등갈비,"경기도 수원시 영통구 매영로345번길 95 (영통동,동아프라자104호105호)",37.25557492,127.0733534
수원시,처음처럼,경기도 수원시 영통구 청명로 71,37.25339694,127.0793422
수원시,아이리스,경기도 수원시 팔달구 수성로157번길 27-4,37.28746725,126.9893632
수원시,모던,"경기도 수원시 팔달구 팔달문로3번길 24, 2층 (팔달로2가)",37.27869899,127.0178485
수원시,아이모카페테리아,경기도 수원시 팔달구 경수대로565번길 51 (인계동),37.27568161,127.027354
수원시,도손도손,"경기도 수원시 팔달구 권광로196번길 57, 105호 (인계동, 삼환아르누보파크)",37.26444121,127.0364692
수원시,라비타,경기도 수원시 영통구 광교중앙로25번길 106 (원천동),37.27747591,127.050636
수원시,카페 인,"경기도 수원시 영통구 신원로 108 (망포동, 10-14번지 1층)",37.24787533,127.0533488
수원시,카페젠,경기도 수원시 팔달구 행궁로 98 (교동),37.27378601,127.015545
수원시,커피에 반하다,"경기도 수원시 영통구 효원로 393 (매탄동, 1267-5 외1필지 밀래니엄프라자 117호(일부))",37.25911886,127.0447004
수원시,카페탑,경기도 수원시 권선구 금호로 240 (탑동),37.27540348,126.9762588
수원시,과일이랑,경기도 수원시 영통구 아주로 42,37.27855052,127.0440758
수원시,닥터로빈 광교점,"경기도 수원시 영통구 센트럴타운로 85, ab04-1,2호 (이의동, 아브뉴프랑)",37.29089446,127.0498003
수원시,마노아,"경기도 수원시 영통구 법조로149번길 248, 1층 (하동)",37.29359852,127.0691448
수원시,째즈,경기도 수원시 영통구 청명북로 96-29,37.26089336,127.0809809
수원시,공릉동멸치국수,"경기도 수원시 영통구 아주로 20 (원천동, 25-15 2층)",37.27661283,127.0441552
수원시,커피좋은날,경기도 수원시 영통구 권선로908번길 26-11 (신동),37.24792213,127.0443393
수원시,G커피앤카페,경기도 수원시 팔달구 장다리로 179 (인계동),37.26600608,127.0242114
수원시,카페글룩,"경기도 수원시 장안구 영화로 25, 1층 (영화동)",37.28940768,127.0091158
수원시,풍경,경기도 수원시 권선구 칠보로 243,37.27020681,126.9591847
수원시,샤르망,경기도 수원시 장안구 만석로177번길 33 (송죽동),37.30348356,126.9974696
수원시,베니스,경기도 수원시 영통구 중부대로246번길 48-5,37.27293362,127.0414252
수원시,퍼즐카페,"경기도 수원시 권선구 권선로 655 (권선동,4층)",37.26044978,127.0232878
수원시,루비,경기도 수원시 영통구 영일로 16-10,37.24886229,127.0766387
수원시,로이스,경기도 수원시 팔달구 정조로795번길 16-15 (남창동),37.27982426,127.0152807
수원시,크리스마스자몽파인트리점,"경기도 수원시 장안구 장안로 312, 104호 (파장동)",37.30929638,126.9887868
수원시,리치카페,경기도 수원시 장안구 송정로187번길 55,37.30060722,127.0145267
수원시,열매씨,"경기도 수원시 영통구 센트럴파크로127번길 138, 지층 (이의동)",37.29385256,127.0549726
수원시,대일,경기도 수원시 팔달구 창룡대로150번길 37-1,37.28987105,127.0277391
수원시,북수원리치빈,"경기도 수원시 장안구 경수대로 950, 266호 (조원동,아일렛쇼핑타운)",37.30354376,127.0075006
수원시,모카(Mocha),경기도 수원시 팔달구 팔달문로 144-1 (우만동),37.28254111,127.0318685
수원시,디바,경기도 수원시 팔달구 덕영대로697번길 17,37.28494117,126.9909484
수원시,곰둘리어반,"경기도 수원시 권선구 권광로 55, 103호 (권선동, 권선자이e-편한세상 상가B동)",37.25270212,127.026618
수원시,미소,경기도 수원시 팔달구 갓매산로86번길 16 (고등동),37.27071065,127.0021201
수원시,애플,경기도 수원시 팔달구 일월로42번길 8-3 (화서동),37.28684644,126.9792819
수원시,단하나케익,"경기도 수원시 영통구 봉영로 1612 (영통동,보보스프라자214호)",37.25450812,127.0749833
수원시,다사랑,경기도 수원시 팔달구 팔달문로153번길 80 (우만동),37.28592374,127.0302005
수원시,스위피(SWIPY),"경기도 수원시 팔달구 덕영대로 924, 3층 (매산로1가)",37.26563603,127.0000333
수원시,씨에프,경기도 수원시 팔달구 정조로791번길 16-6,37.27881699,127.0158399
수원시,카페이응,"경기도 수원시 영통구 광교호수공원로 20, 더샵 광교레이크시티 근린생활시설동-1동 B1-44호 (원천동)",37.27227706,127.0608295
수원시,카페왕플,경기도 수원시 팔달구 덕영대로935번길 1-2 (매산로1가),37.26534642,127.0018961
수원시,한스,경기도 수원시 팔달구 권광로285번길 7 (인계동),37.27251508,127.0357994
수원시,도서관옆카페,"경기도 수원시 팔달구 신풍로23번길 54, 2층 (신풍동)",37.28390284,127.0119379
수원시,티오피,"경기도 수원시 영통구 효원로 400 (매탄동, 레몬스포렉스 101호일부)",37.25806686,127.0453834
수원시,호카페,"경기도 수원시 권선구 권광로 62, 4층 (권선동)",37.25345908,127.0288235
수원시,안,경기도 수원시 팔달구 갓매산로 91 (매산로1가),37.27014567,127.0006689
수원시,카페베아툼(Cafe beatum),경기도 수원시 팔달구 덕영대로 885-1 (매산로1가),37.26931122,126.999445
수원시,커피넛(COFFEE NUT),경기도 수원시 팔달구 권광로 146,37.26045693,127.0318586
수원시,948키친 서수원이마트점,"경기도 수원시 권선구 수인로 291, 2층 (구운동)",37.2826693,126.9703199
수원시,오뎅사케,경기도 수원시 영통구 인계로264번길 11 (매탄동),37.26337005,127.0461635
수원시,제이레스,,37.28256914,127.0162217
수원시,카페그리다,"경기도 수원시 권선구 금곡로102번길 49-10, 1층 (금곡동)",37.27217503,126.9423873
수원시,드립앤,"경기도 수원시 영통구 덕영대로1673번길 34, 1층 (영통동)",37.24898986,127.0745068
수원시,리치빈스Ⅱ,"경기도 수원시 장안구 경수대로 950, 238호 (조원동, 아일렛쇼핑타운 )",37.30354376,127.0075006
수원시,카페토키(cafe talky),"경기도 수원시 팔달구 권광로 386, 108호 (우만동, 트레보오피스텔)",37.28123009,127.0377313
수원시,깡통속의선율,"경기도 수원시 장안구 서부로 2127 (율전동,지하)",37.29850172,126.9712244
수원시,티롤,경기도 수원시 영통구 반달로 86,37.25176456,127.0791032
수원시,세시봉,"경기도 수원시 권선구 권광로56번길 28 (권선동,지하1층)",37.25249016,127.0299797
수원시,머빅5-5,"경기도 수원시 영통구 덕영대로1673번길 8-14 (영통동,(1층))",37.24792817,127.075054
수원시,쏠비향,경기도 수원시 장안구 장안로 269,37.30577355,126.9912481
수원시,힐링(Healing),경기도 수원시 팔달구 경수대로616번길 6 (우만동),37.28059888,127.0307976
수원시,여우사이,경기도 수원시 팔달구 인계로124번길 26,37.26631072,127.0305254
수원시,카페온로시터스트릿,"경기도 수원시 영통구 에듀타운로 23 (이의동, 1369-1 광교프라자 105호)",37.28475533,127.0520028
수원시,그대그리고나,경기도 수원시 영통구 태장로 81,37.23976836,127.0548398
수원시,꽃다방,"경기도 수원시 영통구 인계로220번길 10 (매탄동,2층)",37.26455899,127.0412504
수원시,딸기,경기도 수원시 장안구 파장천로 17-1 (파장동),37.30729236,126.9943975
수원시,스칼렛,경기도 수원시 영통구 반달로35번길 19,37.25174521,127.0762053
수원시,다소니,"경기도 수원시 영통구 법조로149번길 86, 1층 (하동)",37.29455348,127.069004
수원시,멍스데이,"경기도 수원시 영통구 센트럴파크로127번길 162, 1층 (이의동)",37.29444251,127.0560522
수원시,생각,"경기도 수원시 팔달구 정조로906번길 48, 1층 (북수동)",37.28781692,127.0168314
수원시,Cuping(커핑),경기도 수원시 팔달구 동말로25번길 96 (화서동),37.28167726,126.9949524
수원시,바머독,경기도 수원시 영통구 청명남로28번길 20,37.25146478,127.075925
수원시,에스프레소퍼블릭,"경기도 수원시 팔달구 매산로 11, 2층 (매산로1가)",37.26744115,127.0027282
수원시,도치영어,"경기도 수원시 팔달구 권선로 477 (매산로2가, 대우아파트상가210호)",37.2651523,127.0050439
수원시,카페하루,"경기도 수원시 권선구 경수대로335번길 10, B01호 (권선동)",37.25694517,127.0215056
수원시,CAFE410(카페410),"경기도 수원시 팔달구 장다리로 325, 105호 (인계동, 코스모골드)",37.27710326,127.031248
수원시,엘레아,"경기도 수원시 영통구 신원로136번길 10 (신동, 334-19 1층)",37.24881283,127.0557563
수원시,러블리엔젤,"경기도 수원시 영통구 청명남로34번길 8, 502호 (영통동,동양프라자)",37.25235718,127.0759313
수원시,카페머그,"경기도 수원시 영통구 매탄로108번길 24 (매탄동, 1264-1 삼성프라자 107호)",37.2599028,127.044628
수원시,저잣거리,"경기도 수원시 영통구 삼성로 274 (원천동,수원팩토리월드S114호)",37.26559259,127.0643194
수원시,잭,경기도 수원시 장안구 대평로90번길 20,37.29641986,126.9939851
수원시,코코,경기도 수원시 권선구 권선로699번길 24-12 (권선동),37.25976882,127.028818
수원시,다시버시,경기도 수원시 영통구 봉영로 1617,37.25552429,127.0743122
수원시,시간속에스케치,"경기도 수원시 팔달구 권광로142번길 31, 1층 (인계동)",37.25993952,127.0332264
수원시,후,경기도 수원시 권선구 하탑로 1,37.26848861,126.9719306
수원시,500번의인연,"경기도 수원시 영통구 영일로6번길 47 (영통동,2층)",37.2483549,127.0784343
수원시,콤마,경기도 수원시 권선구 탑동로 9,37.26967402,126.9749901
수원시,미소,경기도 수원시 팔달구 동말로 63 (화서동),37.27891821,127.0011411
수원시,크로바,"경기도 수원시 장안구 파장천로 3 (파장동,1층)",37.3062796,126.9936482
수원시,City Brown(씨티브라운),"경기도 수원시 팔달구 중부대로143번길 11 (우만동, ok빌딩 202호)",37.27886392,127.0319928
수원시,카페공감,"경기도 수원시 팔달구 매산로 13-4, 2층 (매산로1가)",37.26760425,127.0029301
수원시,카페노블트리구운점,경기도 수원시 권선구 구운로73번길 14 (구운동),37.28025099,126.9717582
수원시,알앤비,경기도 수원시 팔달구 팔달문로163번길 7,37.28350347,127.0336111
수원시,레종,"경기도 수원시 영통구 청명남로28번길 20, 206호 (영통동, 플러스타운빌딩)",37.25146478,127.075925
수원시,한아름,"경기도 수원시 팔달구 팔달문로175번길 9-6, 1층 (우만동)",37.2839577,127.0345108
수원시,썬샤인갤러리,"경기도 수원시 영통구 센트럴파크로127번길 56 (이의동, 1306-7 1층일부)",37.29462149,127.0533095
수원시,커피뮤지엄(Coffee Museum),"경기도 수원시 권선구 오목천로152번길 68, 124호 (고색동, 골든프라자)",37.24154563,126.9779589
수원시,첼로,경기도 수원시 팔달구 인계로94번길 39-22,37.26595973,127.028396
수원시,미네,경기도 수원시 영통구 반달로35번길 19,37.25174521,127.0762053
수원시,카페인버스,"경기도 수원시 영통구 센트럴타운로 85, cb17,18호 (이의동, 광교호반베르디움)",37.29089446,127.0498003
수원시,아트스페이스선인장,,37.27944416,127.0149109
수원시,필소굿,,37.28159612,127.0153646
수원시,파파야,"경기도 수원시 팔달구 효원로235번길 53, 2층 (인계동)",37.26534652,127.0283321
수원시,한국언어테라피연구소카페DAYA,"경기도 수원시 팔달구 향교로 139, 1층 (교동)",37.2732512,127.0148153
수원시,아이린,,37.26721314,127.0305594
수원시,까빙,"경기도 수원시 영통구 덕영대로 1701 (영통동,지하1층)",37.24797246,127.077354
수원시,필,경기도 수원시 영통구 청명로77번길 16 (영통동),37.25327583,127.0782378
수원시,보리수사주카페,"경기도 수원시 팔달구 매산로151번길 22, 2층 (중동)",37.27387416,127.0167501
수원시,칸타타,경기도 수원시 영통구 영통로 136,37.23965689,127.0563625
수원시,빈티지,경기도 수원시 팔달구 아주로 43,37.27870145,127.043477
수원시,리빈칠공팔공,경기도 수원시 팔달구 장다리로 188,37.26650505,127.0250091
수원시,정자동 분자네,"경기도 수원시 장안구 대평로90번길 32, 0동 131,132호 (정자동, 선일주차타운빌딩)",37.29648575,126.994639
수원시,뚱스밥버거까페,"경기도 수원시 장안구 경수대로 950 (조원동, 조원동 패션아일렛 246호)",37.30354376,127.0075006
수원시,미조리,경기도 수원시 장안구 정조로934번길 22 (영화동),37.29134761,127.0139545
수원시,톡(Talk),"경기도 수원시 권선구 동수원로145번길 23, 상가-1동 106호 (권선동, 수원아이파크시티4단지)",37.24362167,127.0280278
수원시,닥터몽키,"경기도 수원시 팔달구 인계로124번길 19, 1층 (인계동)",37.26651969,127.0309414
수원시,카페토스피아 수원탑동점,"경기도 수원시 권선구 탑동로 61, 101,102호 (탑동)",37.2743551,126.9736041
수원시,유(U),"경기도 수원시 팔달구 덕영대로 899, 110호 (매산로1가, 세진브론즈빌)",37.2681702,127.0003323
수원시,칼리오페,경기도 수원시 영통구 영일로6번길 43,37.24833607,127.0782089
수원시,퀸,"경기도 수원시 영통구 법조로149번길 270 (하동, 970-4,1층전체)",37.29312449,127.0701629
수원시,야미야미,경기도 수원시 영통구 청명남로28번길 2,37.25190403,127.075246
수원시,키스,경기도 수원시 영통구 청명로 7,37.24841964,127.0788963
수원시,카페구나,"경기도 수원시 장안구 금당로 42, 104호 (조원동, 그린프라자)",37.30288384,127.0157759
수원시,Js coffea house(Js 코페아 하우스),"경기도 수원시 권선구 권선로694번길 26, 111동 1층 101호 (권선동,  권선 SK VIEW)",37.25719817,127.0261388
수원시,포유,경기도 수원시 영통구 청명로 28,37.24969675,127.0806257
수원시,비비,"경기도 수원시 영통구 봉영로 1612 (영통동,보보스프라자 802호)",37.25450812,127.0749833
수원시,커피인뉴욕,경기도 수원시 팔달구 권광로 195,37.26494907,127.0326654
수원시,콩아리,경기도 수원시 팔달구 중부대로207번길 27 (우만동),37.27765838,127.0394789
수원시,비델리(BDELI),,,
수원시,카페 92.5°,"경기도 수원시 팔달구 권광로 181, 씨네파크동 204호 (인계동)",37.26374846,127.0322217
수원시,카페청월,"경기도 수원시 팔달구 권광로196번길 57 (인계동, 102호, 101호일부)",37.26444121,127.0364692
수원시,플라츠,"경기도 수원시 영통구 대학로 109, 109호 (이의동, 골드클래스)",37.30508126,127.0471542
시흥시,카페동네은계점,경기도 시흥시 은계로142번길 3-1 (은행동),37.43492837,126.8047374
시흥시,카페별,"경기도 시흥시 중심상가로 200, 1층 (정왕동)",37.34369785,126.7369378
시흥시,한량 이야기,"경기도 시흥시 호현로63번길 8-1, A동 1층 102호 일부호 (대야동, 석윤스카이빌)",37.44628686,126.7853231
시흥시,오디션7080,"경기도 시흥시 봉우재로 48, 지층 (정왕동)",37.3467762,126.7455889
시흥시,삼공일(301),"경기도 시흥시 산기대학로 29, 1층 102호 일부호 (정왕동)",37.35103561,126.7149932
시흥시,캣츠바,"경기도 시흥시 중심상가로 323, 2층 203호 (정왕동)",37.33716343,126.7482813
시흥시,풍차,"경기도 시흥시 금화로332번길 13-14, 1,2층 (산현동)",37.37637951,126.8319676
시흥시,워터킹커피로스터스(Waterking Coffee Roasters),"경기도 시흥시 금화로332번길 13-26, 1층 (산현동)",37.37729253,126.8324339
시흥시,주주총회,"경기도 시흥시 중심상가로 323, 107,108호 (정왕동)",37.33716343,126.7482813
시흥시,미타임(cafe metime),"경기도 시흥시 마유로423번길 20-2, 1층 (정왕동)",37.3531415,126.7393031
시흥시,착한명태,"경기도 시흥시 호현로 34, 1층 (대야동)",37.4431824,126.7851828
시흥시,도담도담키즈카페,경기도 시흥시 은행로155번길 5 303호 (은행동),37.4443511,126.7989094
시흥시,삼층 카페,"경기도 시흥시 매화1로 2, 301호 (매화동)",37.4161031,126.8142133
시흥시,블라썸,"경기도 시흥시 승지로69번길 9, 1층 (능곡동)",37.37027453,126.8095245
시흥시,발렌타인,"경기도 시흥시 월곶중앙로 59 (월곶동, 월곶(프)201호)",37.3884685,126.7385584
시흥시,쏘쿨,"경기도 시흥시 대은로 94, 201호 (은행동)",37.4449906,126.7987947
시흥시,홀인원,"경기도 시흥시 비둘기공원6길 19 (대야동, 청경(프)602-1호)",37.4419045,126.7910174
시흥시,까페 블루,경기도 시흥시 함송로14번길 5-16 (정왕동),37.3628599,126.7298096
시흥시,깜장콩,"경기도 시흥시 연성로 93 (하상동,101호)",37.3908832,126.8138022
시흥시,52커피(52coffee),"경기도 시흥시 오이도9길 1, 1층 (정왕동)",37.3416428,126.68706
시흥시,스크린,경기도 시흥시 함송로29번길 9 202호 (정왕동),37.3639719,126.7314424
시흥시,cafe 나무,경기도 시흥시 장곡로49번길 9 (장곡동),37.3784958,126.7833264
시흥시,아우디,"경기도 시흥시 중심상가로 49, 201호 (정왕동)",37.3522499,126.7237533
시흥시,민속카페,,37.345338,126.7830279
시흥시,사주까페,경기도 시흥시 오동마을로6번안길 10 2층 (정왕동),37.3522485,126.7429179
시흥시,엠티비(MTB),"경기도 시흥시 중심상가로 38, 1층 (정왕동)",37.3525798,126.7223074
시흥시,508키친,"경기도 시흥시 시청로68번길 30, 103호 (장현동)",37.3819982,126.8021835
시흥시,슈가꼬마(Sugar Koma),경기도 시흥시 월곶중앙로14번길 100 (월곶동),37.3943809,126.7393846
